,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
592,1987,9,benetton,5.0,0.0,7.0
593,1987,9,arrows,6.0,0.0,6.0
594,1987,9,brabham,4.0,0.0,8.0
595,1987,9,zakspeed,2.0,0.0,9.0
596,1987,9,ligier,1.0,0.0,10.0
597,1987,9,larrousse,1.0,0.0,11.0
598,1987,9,march,1.0,0.0,12.0
599,1987,9,ags,0.0,0.0,13.0
600,1987,9,minardi,0.0,0.0,15.0
601,1987,9,osella,0.0,0.0,14.0
602,1987,10,williams,78.0,5.0,1.0
603,1987,10,mclaren,49.0,2.0,2.0
604,1987,10,team_lotus,47.0,2.0,3.0
605,1987,10,ferrari,17.0,0.0,4.0
606,1987,10,benetton,8.0,0.0,6.0
607,1987,10,tyrrell,8.0,0.0,5.0
608,1987,10,arrows,7.0,0.0,7.0
609,1987,10,brabham,6.0,0.0,8.0
610,1987,10,zakspeed,2.0,0.0,9.0
611,1987,10,ligier,1.0,0.0,10.0
612,1987,10,larrousse,1.0,0.0,11.0
613,1987,10,march,1.0,0.0,12.0
614,1987,10,ags,0.0,0.0,13.0
615,1987,10,minardi,0.0,0.0,14.0
616,1987,10,osella,0.0,0.0,15.0
617,1987,11,williams,93.0,6.0,1.0
618,1987,11,team_lotus,49.0,2.0,3.0
619,1987,11,mclaren,50.0,2.0,2.0
620,1987,11,ferrari,17.0,0.0,4.0
621,1987,11,benetton,15.0,0.0,5.0
622,1987,11,tyrrell,8.0,0.0,6.0
623,1987,11,arrows,7.0,0.0,7.0
624,1987,11,brabham,6.0,0.0,8.0
625,1987,11,zakspeed,2.0,0.0,9.0
626,1987,11,ligier,1.0,0.0,10.0
627,1987,11,larrousse,1.0,0.0,11.0
628,1987,11,march,1.0,0.0,12.0
629,1987,11,ags,0.0,0.0,13.0
630,1987,11,minardi,0.0,0.0,14.0
631,1987,11,osella,0.0,0.0,15.0
632,1987,11,coloni,0.0,0.0,0.0
633,1987,12,williams,106.0,7.0,1.0
634,1987,12,mclaren,51.0,2.0,3.0
635,1987,12,team_lotus,55.0,2.0,2.0
636,1987,12,ferrari,20.0,0.0,4.0
637,1987,12,benetton,17.0,0.0,5.0
638,1987,12,tyrrell,8.0,0.0,6.0
639,1987,12,arrows,7.0,0.0,7.0
640,1987,12,brabham,6.0,0.0,8.0
641,1987,12,zakspeed,2.0,0.0,9.0
642,1987,12,ligier,1.0,0.0,10.0
643,1987,12,larrousse,1.0,0.0,11.0
644,1987,12,march,1.0,0.0,12.0
645,1987,12,ags,0.0,0.0,13.0
646,1987,12,minardi,0.0,0.0,14.0
647,1987,12,osella,0.0,0.0,15.0
648,1987,12,coloni,0.0,0.0,16.0
649,1987,13,williams,110.0,7.0,1.0
650,1987,13,mclaren,62.0,3.0,2.0
651,1987,13,team_lotus,55.0,2.0,3.0
652,1987,13,ferrari,26.0,0.0,4.0
653,1987,13,benetton,20.0,0.0,5.0
654,1987,13,tyrrell,8.0,0.0,6.0
655,1987,13,arrows,8.0,0.0,7.0
656,1987,13,brabham,6.0,0.0,8.0
657,1987,13,zakspeed,2.0,0.0,9.0
658,1987,13,larrousse,1.0,0.0,11.0
659,1987,13,ligier,1.0,0.0,10.0
660,1987,13,march,1.0,0.0,12.0
661,1987,13,ags,0.0,0.0,13.0
662,1987,13,minardi,0.0,0.0,14.0
663,1987,13,osella,0.0,0.0,15.0
664,1987,13,coloni,0.0,0.0,16.0
665,1987,14,williams,122.0,8.0,1.0
666,1987,14,mclaren,72.0,3.0,2.0
667,1987,14,team_lotus,57.0,2.0,3.0
668,1987,14,ferrari,26.0,0.0,4.0
669,1987,14,benetton,20.0,0.0,5.0
670,1987,14,arrows,8.0,0.0,7.0
671,1987,14,brabham,6.0,0.0,8.0
672,1987,14,tyrrell,8.0,0.0,6.0
673,1987,14,larrousse,2.0,0.0,10.0
674,1987,14,zakspeed,2.0,0.0,9.0
675,1987,14,ligier,1.0,0.0,11.0
676,1987,14,march,1.0,0.0,12.0
677,1987,14,ags,0.0,0.0,13.0
678,1987,14,minardi,0.0,0.0,14.0
679,1987,14,osella,0.0,0.0,15.0
680,1987,14,coloni,0.0,0.0,16.0
681,1987,15,williams,137.0,9.0,1.0
682,1987,15,mclaren,72.0,3.0,2.0
683,1987,15,team_lotus,57.0,2.0,3.0
684,1987,15,ferrari,26.0,0.0,4.0
685,1987,15,benetton,22.0,0.0,5.0
686,1987,15,arrows,11.0,0.0,6.0
687,1987,15,brabham,10.0,0.0,7.0
688,1987,15,tyrrell,8.0,0.0,8.0
689,1987,15,larrousse,3.0,0.0,9.0
690,1987,15,zakspeed,2.0,0.0,10.0
691,1987,15,ligier,1.0,0.0,11.0
692,1987,15,march,1.0,0.0,12.0
693,1987,15,ags,0.0,0.0,13.0
694,1987,15,minardi,0.0,0.0,14.0
695,1987,15,osella,0.0,0.0,15.0
696,1987,15,coloni,0.0,0.0,16.0
697,1987,16,williams,137.0,9.0,1.0
698,1987,16,mclaren,76.0,3.0,2.0
699,1987,16,team_lotus,64.0,2.0,3.0
700,1987,16,ferrari,38.0,1.0,4.0
701,1987,16,benetton,24.0,0.0,5.0
702,1987,16,tyrrell,8.0,0.0,8.0
703,1987,16,arrows,11.0,0.0,6.0
704,1987,16,brabham,10.0,0.0,7.0
705,1987,16,larrousse,3.0,0.0,9.0
706,1987,16,zakspeed,2.0,0.0,10.0
707,1987,16,ligier,1.0,0.0,11.0
708,1987,16,ags,0.0,0.0,13.0
709,1987,16,march,1.0,0.0,12.0
710,1987,16,minardi,0.0,0.0,14.0
711,1987,16,osella,0.0,0.0,15.0
712,1987,16,coloni,0.0,0.0,16.0
713,1988,1,mclaren,0.0,0.0,0.0
714,1988,1,ferrari,0.0,0.0,0.0
715,1988,1,team_lotus,0.0,0.0,0.0
716,1988,1,arrows,0.0,0.0,0.0
717,1988,1,benetton,0.0,0.0,0.0
718,1988,1,ligier,0.0,0.0,0.0
719,1988,1,rial,0.0,0.0,0.0
720,1988,1,tyrrell,0.0,0.0,0.0
721,1988,1,minardi,0.0,0.0,0.0
722,1988,1,larrousse,0.0,0.0,0.0
723,1988,1,coloni,0.0,0.0,0.0
724,1988,1,ags,0.0,0.0,0.0
725,1988,1,eurobrun,0.0,0.0,0.0
726,1988,1,williams,0.0,0.0,0.0
727,1988,1,march,0.0,0.0,0.0
728,1988,1,zakspeed,0.0,0.0,0.0
729,1988,1,osella,0.0,0.0,0.0
730,1988,1,dallara,0.0,0.0,0.0
731,1988,2,mclaren,9.0,1.0,1.0
732,1988,2,ferrari,8.0,0.0,2.0
733,1988,2,team_lotus,5.0,0.0,3.0
734,1988,2,benetton,0.0,0.0,5.0
735,1988,2,arrows,3.0,0.0,4.0
736,1988,2,ligier,0.0,0.0,6.0
737,1988,2,ags,0.0,0.0,12.0
738,1988,2,minardi,0.0,0.0,9.0
739,1988,2,larrousse,0.0,0.0,10.0
740,1988,2,williams,0.0,0.0,14.0
741,1988,2,tyrrell,0.0,0.0,8.0
742,1988,2,march,0.0,0.0,15.0
743,1988,2,rial,0.0,0.0,7.0
744,1988,2,coloni,0.0,0.0,11.0
745,1988,2,eurobrun,0.0,0.0,13.0
746,1988,2,dallara,0.0,0.0,18.0
747,1988,2,zakspeed,0.0,0.0,16.0
748,1988,2,osella,0.0,0.0,17.0
749,1988,3,mclaren,24.0,2.0,1.0
750,1988,3,ferrari,10.0,0.0,2.0
751,1988,3,team_lotus,9.0,0.0,3.0
752,1988,3,arrows,3.0,0.0,5.0
753,1988,3,benetton,4.0,0.0,4.0
754,1988,3,tyrrell,0.0,0.0,11.0
755,1988,3,williams,0.0,0.0,10.0
756,1988,3,larrousse,0.0,0.0,9.0
757,1988,3,ligier,0.0,0.0,6.0
758,1988,3,osella,0.0,0.0,18.0
759,1988,3,march,0.0,0.0,12.0
760,1988,3,ags,0.0,0.0,7.0
761,1988,3,minardi,0.0,0.0,8.0
762,1988,3,rial,0.0,0.0,13.0
763,1988,3,coloni,0.0,0.0,14.0
764,1988,3,zakspeed,0.0,0.0,17.0
765,1988,3,eurobrun,0.0,0.0,15.0
766,1988,3,dallara,0.0,0.0,16.0
767,1988,4,mclaren,33.0,3.0,1.0
768,1988,4,ferrari,20.0,0.0,2.0
769,1988,4,team_lotus,9.0,0.0,3.0
770,1988,4,arrows,6.0,0.0,4.0
771,1988,4,benetton,4.0,0.0,5.0
772,1988,4,tyrrell,2.0,0.0,6.0
773,1988,4,williams,1.0,0.0,7.0
774,1988,4,larrousse,0.0,0.0,8.0
775,1988,4,ligier,0.0,0.0,9.0
776,1988,4,osella,0.0,0.0,10.0
777,1988,4,ags,0.0,0.0,12.0
778,1988,4,march,0.0,0.0,11.0
779,1988,4,minardi,0.0,0.0,13.0
780,1988,4,eurobrun,0.0,0.0,17.0
781,1988,4,coloni,0.0,0.0,15.0
782,1988,4,zakspeed,0.0,0.0,16.0
783,1988,4,rial,0.0,0.0,14.0
784,1988,4,dallara,0.0,0.0,18.0
785,1988,5,mclaren,48.0,4.0,1.0
786,1988,5,ferrari,27.0,0.0,2.0
787,1988,5,team_lotus,9.0,0.0,3.0
788,1988,5,arrows,9.0,0.0,4.0
789,1988,5,benetton,4.0,0.0,5.0
790,1988,5,tyrrell,2.0,0.0,6.0
791,1988,5,march,0.0,0.0,12.0
792,1988,5,williams,1.0,0.0,7.0
793,1988,5,larrousse,0.0,0.0,8.0
794,1988,5,coloni,0.0,0.0,15.0
795,1988,5,ligier,0.0,0.0,9.0
796,1988,5,rial,0.0,0.0,17.0
797,1988,5,osella,0.0,0.0,10.0
798,1988,5,ags,0.0,0.0,11.0
799,1988,5,minardi,0.0,0.0,13.0
800,1988,5,eurobrun,0.0,0.0,14.0
801,1988,5,zakspeed,0.0,0.0,16.0
802,1988,5,dallara,0.0,0.0,18.0
803,1988,6,mclaren,63.0,5.0,1.0
804,1988,6,ferrari,27.0,0.0,2.0
805,1988,6,benetton,8.0,0.0,5.0
806,1988,6,team_lotus,12.0,0.0,3.0
807,1988,6,arrows,9.0,0.0,4.0
808,1988,6,tyrrell,3.0,0.0,6.0
809,1988,6,rial,0.0,0.0,12.0
810,1988,6,march,2.0,0.0,7.0
811,1988,6,minardi,0.0,0.0,15.0
812,1988,6,williams,1.0,0.0,8.0
813,1988,6,larrousse,0.0,0.0,9.0
814,1988,6,coloni,0.0,0.0,10.0
815,1988,6,dallara,0.0,0.0,18.0
816,1988,6,ligier,0.0,0.0,11.0
817,1988,6,osella,0.0,0.0,13.0
818,1988,6,ags,0.0,0.0,14.0
819,1988,6,eurobrun,0.0,0.0,16.0
820,1988,6,zakspeed,0.0,0.0,17.0
821,1988,7,mclaren,78.0,6.0,1.0
822,1988,7,ferrari,27.0,0.0,2.0
823,1988,7,team_lotus,12.0,0.0,4.0
824,1988,7,benetton,12.0,0.0,3.0
825,1988,7,arrows,9.0,0.0,5.0
826,1988,7,tyrrell,5.0,0.0,6.0
827,1988,7,rial,3.0,0.0,7.0
828,1988,7,march,2.0,0.0,8.0
829,1988,7,minardi,1.0,0.0,9.0
830,1988,7,williams,1.0,0.0,10.0
831,1988,7,larrousse,0.0,0.0,11.0
832,1988,7,dallara,0.0,0.0,13.0
833,1988,7,coloni,0.0,0.0,12.0
834,1988,7,ligier,0.0,0.0,14.0
835,1988,7,osella,0.0,0.0,15.0
836,1988,7,ags,0.0,0.0,16.0
837,1988,7,eurobrun,0.0,0.0,17.0
838,1988,7,zakspeed,0.0,0.0,18.0
839,1988,8,mclaren,93.0,7.0,1.0
840,1988,8,ferrari,34.0,0.0,2.0
841,1988,8,benetton,13.0,0.0,4.0
842,1988,8,team_lotus,14.0,0.0,3.0
843,1988,8,arrows,9.0,0.0,5.0
844,1988,8,williams,1.0,0.0,10.0
845,1988,8,march,2.0,0.0,8.0
846,1988,8,tyrrell,5.0,0.0,6.0
847,1988,8,rial,3.0,0.0,7.0
848,1988,8,minardi,1.0,0.0,9.0
849,1988,8,larrousse,0.0,0.0,11.0
850,1988,8,dallara,0.0,0.0,12.0
851,1988,8,coloni,0.0,0.0,13.0
852,1988,8,ligier,0.0,0.0,14.0
853,1988,8,osella,0.0,0.0,15.0
854,1988,8,ags,0.0,0.0,16.0
855,1988,8,eurobrun,0.0,0.0,17.0
856,1988,8,zakspeed,0.0,0.0,18.0
857,1988,9,mclaren,102.0,8.0,1.0
858,1988,9,ferrari,34.0,0.0,2.0
859,1988,9,benetton,17.0,0.0,3.0
860,1988,9,team_lotus,16.0,0.0,4.0
861,1988,9,arrows,10.0,0.0,5.0
862,1988,9,williams,7.0,0.0,6.0
863,1988,9,march,5.0,0.0,7.0
864,1988,9,tyrrell,5.0,0.0,8.0
865,1988,9,rial,3.0,0.0,9.0
866,1988,9,minardi,1.0,0.0,10.0
867,1988,9,larrousse,0.0,0.0,11.0
868,1988,9,dallara,0.0,0.0,12.0
869,1988,9,coloni,0.0,0.0,13.0
870,1988,9,ligier,0.0,0.0,14.0
871,1988,9,osella,0.0,0.0,15.0
872,1988,9,ags,0.0,0.0,16.0
873,1988,9,eurobrun,0.0,0.0,17.0
874,1988,9,zakspeed,0.0,0.0,18.0
875,1988,10,mclaren,117.0,9.0,1.0
876,1988,10,ferrari,41.0,0.0,2.0
877,1988,10,benetton,18.0,0.0,3.0
878,1988,10,team_lotus,16.0,0.0,4.0
879,1988,10,arrows,10.0,0.0,5.0
880,1988,10,march,7.0,0.0,7.0
881,1988,10,williams,7.0,0.0,6.0
882,1988,10,tyrrell,5.0,0.0,8.0
883,1988,10,rial,3.0,0.0,9.0
884,1988,10,minardi,1.0,0.0,10.0
885,1988,10,larrousse,0.0,0.0,11.0
886,1988,10,dallara,0.0,0.0,12.0
887,1988,10,coloni,0.0,0.0,13.0
888,1988,10,ligier,0.0,0.0,14.0
889,1988,10,osella,0.0,0.0,15.0
890,1988,10,ags,0.0,0.0,16.0
891,1988,10,eurobrun,0.0,0.0,17.0
892,1988,10,zakspeed,0.0,0.0,18.0
893,1988,11,mclaren,132.0,10.0,1.0
894,1988,11,ferrari,44.0,0.0,2.0
895,1988,11,benetton,22.0,0.0,3.0
896,1988,11,team_lotus,16.0,0.0,4.0
897,1988,11,march,9.0,0.0,6.0
898,1988,11,arrows,10.0,0.0,5.0
899,1988,11,williams,8.0,0.0,7.0
900,1988,11,tyrrell,5.0,0.0,8.0
901,1988,11,rial,3.0,0.0,9.0
902,1988,11,minardi,1.0,0.0,10.0
903,1988,11,larrousse,0.0,0.0,11.0
904,1988,11,dallara,0.0,0.0,12.0
905,1988,11,coloni,0.0,0.0,13.0
906,1988,11,ligier,0.0,0.0,14.0
907,1988,11,osella,0.0,0.0,15.0
908,1988,11,ags,0.0,0.0,16.0
909,1988,11,eurobrun,0.0,0.0,17.0
910,1988,11,zakspeed,0.0,0.0,18.0
911,1988,12,mclaren,147.0,11.0,1.0
912,1988,12,ferrari,44.0,0.0,2.0
913,1988,12,benetton,22.0,0.0,3.0
914,1988,12,arrows,13.0,0.0,6.0
915,1988,12,team_lotus,19.0,0.0,4.0
916,1988,12,march,13.0,0.0,5.0
917,1988,12,williams,8.0,0.0,7.0
918,1988,12,tyrrell,5.0,0.0,8.0
919,1988,12,rial,3.0,0.0,9.0
920,1988,12,minardi,1.0,0.0,10.0
921,1988,12,larrousse,0.0,0.0,11.0
922,1988,12,dallara,0.0,0.0,12.0
923,1988,12,coloni,0.0,0.0,13.0
924,1988,12,ligier,0.0,0.0,14.0
925,1988,12,osella,0.0,0.0,15.0
926,1988,12,ags,0.0,0.0,16.0
927,1988,12,eurobrun,0.0,0.0,17.0
928,1988,12,zakspeed,0.0,0.0,18.0
929,1988,13,mclaren,147.0,11.0,1.0
930,1988,13,ferrari,59.0,1.0,2.0
931,1988,13,benetton,23.0,0.0,3.0
932,1988,13,arrows,20.0,0.0,4.0
933,1988,13,march,15.0,0.0,6.0
934,1988,13,team_lotus,19.0,0.0,5.0
935,1988,13,williams,8.0,0.0,7.0
936,1988,13,tyrrell,5.0,0.0,8.0
937,1988,13,rial,3.0,0.0,9.0
938,1988,13,minardi,1.0,0.0,10.0
939,1988,13,larrousse,0.0,0.0,11.0
940,1988,13,dallara,0.0,0.0,12.0
941,1988,13,coloni,0.0,0.0,13.0
942,1988,13,ligier,0.0,0.0,14.0
943,1988,13,ags,0.0,0.0,16.0
944,1988,13,osella,0.0,0.0,15.0
945,1988,13,eurobrun,0.0,0.0,17.0
946,1988,13,zakspeed,0.0,0.0,18.0
947,1988,14,mclaren,157.0,12.0,1.0
948,1988,14,ferrari,61.0,1.0,2.0
949,1988,14,benetton,27.0,0.0,3.0
950,1988,14,arrows,23.0,0.0,4.0
951,1988,14,march,21.0,0.0,5.0
952,1988,14,team_lotus,19.0,0.0,6.0
953,1988,14,williams,8.0,0.0,7.0
954,1988,14,tyrrell,5.0,0.0,8.0
955,1988,14,rial,3.0,0.0,9.0
956,1988,14,minardi,1.0,0.0,10.0
957,1988,14,larrousse,0.0,0.0,11.0
958,1988,14,dallara,0.0,0.0,12.0
959,1988,14,coloni,0.0,0.0,13.0
960,1988,14,ligier,0.0,0.0,14.0
961,1988,14,ags,0.0,0.0,15.0
962,1988,14,osella,0.0,0.0,16.0
963,1988,14,eurobrun,0.0,0.0,17.0
964,1988,14,zakspeed,0.0,0.0,18.0
965,1988,15,mclaren,169.0,13.0,1.0
966,1988,15,ferrari,62.0,1.0,2.0
967,1988,15,benetton,31.0,0.0,3.0
968,1988,15,arrows,23.0,0.0,4.0
969,1988,15,march,21.0,0.0,5.0
970,1988,15,team_lotus,19.0,0.0,6.0
971,1988,15,williams,16.0,0.0,7.0
972,1988,15,tyrrell,5.0,0.0,8.0
973,1988,15,rial,3.0,0.0,9.0
974,1988,15,minardi,1.0,0.0,10.0
975,1988,15,larrousse,0.0,0.0,11.0
976,1988,15,dallara,0.0,0.0,12.0
977,1988,15,ags,0.0,0.0,15.0
978,1988,15,coloni,0.0,0.0,13.0
979,1988,15,ligier,0.0,0.0,14.0
980,1988,15,osella,0.0,0.0,16.0
981,1988,15,eurobrun,0.0,0.0,17.0
982,1988,15,zakspeed,0.0,0.0,18.0
983,1988,16,mclaren,184.0,14.0,1.0
984,1988,16,ferrari,65.0,1.0,2.0
985,1988,16,benetton,37.0,0.0,3.0
986,1988,16,team_lotus,19.0,0.0,6.0
987,1988,16,arrows,23.0,0.0,4.0
988,1988,16,march,21.0,0.0,5.0
989,1988,16,williams,17.0,0.0,7.0
990,1988,16,tyrrell,5.0,0.0,8.0
991,1988,16,rial,3.0,0.0,9.0
992,1988,16,minardi,1.0,0.0,10.0
993,1988,16,larrousse,0.0,0.0,11.0
994,1988,16,dallara,0.0,0.0,12.0
995,1988,16,ags,0.0,0.0,13.0
996,1988,16,coloni,0.0,0.0,14.0
997,1988,16,ligier,0.0,0.0,15.0
998,1988,16,osella,0.0,0.0,16.0
999,1988,16,eurobrun,0.0,0.0,17.0
1000,1988,16,zakspeed,0.0,0.0,18.0
1001,1989,1,ferrari,0.0,0.0,0.0
1002,1989,1,mclaren,0.0,0.0,0.0
1003,1989,1,march,0.0,0.0,0.0
1004,1989,1,benetton,0.0,0.0,0.0
1005,1989,1,arrows,0.0,0.0,0.0
1006,1989,1,tyrrell,0.0,0.0,0.0
1007,1989,1,team_lotus,0.0,0.0,0.0
1008,1989,1,ligier,0.0,0.0,0.0
1009,1989,1,larrousse,0.0,0.0,0.0
1010,1989,1,dallara,0.0,0.0,0.0
1011,1989,1,rial,0.0,0.0,0.0
1012,1989,1,williams,0.0,0.0,0.0
1013,1989,1,zakspeed,0.0,0.0,0.0
1014,1989,1,brabham,0.0,0.0,0.0
1015,1989,1,minardi,0.0,0.0,0.0
1016,1989,1,eurobrun,0.0,0.0,0.0
1017,1989,1,coloni,0.0,0.0,0.0
1018,1989,1,osella,0.0,0.0,0.0
1019,1989,1,ags,0.0,0.0,0.0
1020,1989,1,onyx,0.0,0.0,0.0
1021,1989,2,mclaren,6.0,0.0,2.0
1022,1989,2,ferrari,9.0,1.0,1.0
1023,1989,2,benetton,4.0,0.0,4.0
1024,1989,2,march,4.0,0.0,3.0
1025,1989,2,arrows,2.0,0.0,5.0
1026,1989,2,williams,0.0,0.0,12.0
1027,1989,2,tyrrell,0.0,0.0,6.0
1028,1989,2,dallara,0.0,0.0,10.0
1029,1989,2,team_lotus,0.0,0.0,7.0
1030,1989,2,ags,0.0,0.0,19.0
1031,1989,2,ligier,0.0,0.0,8.0
1032,1989,2,larrousse,0.0,0.0,9.0
1033,1989,2,osella,0.0,0.0,18.0
1034,1989,2,rial,0.0,0.0,11.0
1035,1989,2,brabham,0.0,0.0,14.0
1036,1989,2,minardi,0.0,0.0,15.0
1037,1989,2,zakspeed,0.0,0.0,13.0
1038,1989,2,eurobrun,0.0,0.0,16.0
1039,1989,2,coloni,0.0,0.0,17.0
1040,1989,2,onyx,0.0,0.0,20.0
1041,1989,3,mclaren,21.0,1.0,1.0
1042,1989,3,ferrari,9.0,1.0,2.0
1043,1989,3,benetton,8.0,0.0,3.0
1044,1989,3,brabham,0.0,0.0,15.0
1045,1989,3,march,4.0,0.0,4.0
1046,1989,3,arrows,4.0,0.0,5.0
1047,1989,3,dallara,0.0,0.0,8.0
1048,1989,3,williams,3.0,0.0,6.0
1049,1989,3,tyrrell,1.0,0.0,7.0
1050,1989,3,team_lotus,0.0,0.0,9.0
1051,1989,3,ags,0.0,0.0,10.0
1052,1989,3,ligier,0.0,0.0,11.0
1053,1989,3,larrousse,0.0,0.0,12.0
1054,1989,3,osella,0.0,0.0,13.0
1055,1989,3,rial,0.0,0.0,14.0
1056,1989,3,minardi,0.0,0.0,16.0
1057,1989,3,zakspeed,0.0,0.0,17.0
1058,1989,3,coloni,0.0,0.0,19.0
1059,1989,3,eurobrun,0.0,0.0,18.0
1060,1989,3,onyx,0.0,0.0,20.0
1061,1989,4,mclaren,36.0,2.0,1.0
1062,1989,4,benetton,8.0,0.0,3.0
1063,1989,4,ferrari,9.0,1.0,2.0
1064,1989,4,williams,3.0,0.0,8.0
1065,1989,4,tyrrell,3.0,0.0,9.0
1066,1989,4,brabham,5.0,0.0,4.0
1067,1989,4,march,4.0,0.0,5.0
1068,1989,4,arrows,4.0,0.0,6.0
1069,1989,4,dallara,3.0,0.0,7.0
1070,1989,4,ags,0.0,0.0,11.0
1071,1989,4,ligier,0.0,0.0,12.0
1072,1989,4,team_lotus,0.0,0.0,10.0
1073,1989,4,rial,0.0,0.0,15.0
1074,1989,4,larrousse,0.0,0.0,13.0
1075,1989,4,osella,0.0,0.0,14.0
1076,1989,4,minardi,0.0,0.0,16.0
1077,1989,4,zakspeed,0.0,0.0,17.0
1078,1989,4,coloni,0.0,0.0,18.0
1079,1989,4,onyx,0.0,0.0,20.0
1080,1989,4,eurobrun,0.0,0.0,19.0
1081,1989,5,mclaren,47.0,3.0,1.0
1082,1989,5,williams,9.0,0.0,4.0
1083,1989,5,benetton,11.0,0.0,2.0
1084,1989,5,ferrari,9.0,1.0,3.0
1085,1989,5,arrows,4.0,0.0,8.0
1086,1989,5,tyrrell,7.0,0.0,5.0
1087,1989,5,brabham,5.0,0.0,6.0
1088,1989,5,march,4.0,0.0,7.0
1089,1989,5,dallara,3.0,0.0,9.0
1090,1989,5,rial,0.0,0.0,13.0
1091,1989,5,ags,1.0,0.0,10.0
1092,1989,5,ligier,0.0,0.0,11.0
1093,1989,5,team_lotus,0.0,0.0,12.0
1094,1989,5,larrousse,0.0,0.0,14.0
1095,1989,5,osella,0.0,0.0,15.0
1096,1989,5,onyx,0.0,0.0,19.0
1097,1989,5,minardi,0.0,0.0,16.0
1098,1989,5,zakspeed,0.0,0.0,17.0
1099,1989,5,coloni,0.0,0.0,18.0
1100,1989,5,eurobrun,0.0,0.0,20.0
1101,1989,6,mclaren,56.0,4.0,1.0
1102,1989,6,williams,16.0,0.0,2.0
1103,1989,6,benetton,13.0,0.0,3.0
1104,1989,6,ferrari,9.0,1.0,4.0
1105,1989,6,dallara,3.0,0.0,9.0
1106,1989,6,arrows,8.0,0.0,5.0
1107,1989,6,tyrrell,7.0,0.0,6.0
1108,1989,6,brabham,5.0,0.0,7.0
1109,1989,6,march,4.0,0.0,8.0
1110,1989,6,team_lotus,0.0,0.0,13.0
1111,1989,6,rial,3.0,0.0,10.0
1112,1989,6,ligier,0.0,0.0,12.0
1113,1989,6,ags,1.0,0.0,11.0
1114,1989,6,osella,0.0,0.0,15.0
1115,1989,6,larrousse,0.0,0.0,14.0
1116,1989,6,coloni,0.0,0.0,19.0
1117,1989,6,onyx,0.0,0.0,16.0
1118,1989,6,minardi,0.0,0.0,17.0
1119,1989,6,zakspeed,0.0,0.0,18.0
1120,1989,6,eurobrun,0.0,0.0,20.0
1121,1989,7,mclaren,56.0,4.0,1.0
1122,1989,7,williams,31.0,1.0,2.0
1123,1989,7,ferrari,9.0,1.0,4.0
1124,1989,7,benetton,13.0,0.0,3.0
1125,1989,7,tyrrell,7.0,0.0,7.0
1126,1989,7,dallara,8.0,0.0,5.0
1127,1989,7,arrows,8.0,0.0,6.0
1128,1989,7,brabham,5.0,0.0,8.0
1129,1989,7,march,4.0,0.0,9.0
1130,1989,7,team_lotus,3.0,0.0,10.0
1131,1989,7,rial,3.0,0.0,11.0
1132,1989,7,ligier,2.0,0.0,12.0
1133,1989,7,onyx,0.0,0.0,17.0
1134,1989,7,ags,1.0,0.0,13.0
1135,1989,7,larrousse,0.0,0.0,15.0
1136,1989,7,osella,0.0,0.0,14.0
1137,1989,7,coloni,0.0,0.0,16.0
1138,1989,7,minardi,0.0,0.0,18.0
1139,1989,7,zakspeed,0.0,0.0,19.0
1140,1989,7,eurobrun,0.0,0.0,20.0
1141,1989,8,mclaren,65.0,5.0,1.0
1142,1989,8,williams,35.0,1.0,2.0
1143,1989,8,ferrari,15.0,1.0,3.0
1144,1989,8,benetton,13.0,0.0,4.0
1145,1989,8,tyrrell,10.0,0.0,5.0
1146,1989,8,dallara,8.0,0.0,6.0
1147,1989,8,arrows,8.0,0.0,7.0
1148,1989,8,team_lotus,3.0,0.0,10.0
1149,1989,8,brabham,5.0,0.0,8.0
1150,1989,8,march,4.0,0.0,9.0
1151,1989,8,rial,3.0,0.0,11.0
1152,1989,8,ligier,3.0,0.0,12.0
1153,1989,8,minardi,0.0,0.0,18.0
1154,1989,8,onyx,2.0,0.0,13.0
1155,1989,8,ags,1.0,0.0,14.0
1156,1989,8,larrousse,0.0,0.0,15.0
1157,1989,8,osella,0.0,0.0,16.0
1158,1989,8,coloni,0.0,0.0,17.0
1159,1989,8,zakspeed,0.0,0.0,19.0
1160,1989,8,eurobrun,0.0,0.0,20.0
1161,1989,9,mclaren,74.0,6.0,1.0
1162,1989,9,williams,35.0,1.0,2.0
1163,1989,9,ferrari,21.0,1.0,3.0
1164,1989,9,benetton,17.0,0.0,4.0
1165,1989,9,tyrrell,10.0,0.0,5.0
1166,1989,9,arrows,8.0,0.0,7.0
1167,1989,9,dallara,8.0,0.0,6.0
1168,1989,9,team_lotus,6.0,0.0,8.0
1169,1989,9,brabham,5.0,0.0,9.0
1170,1989,9,march,4.0,0.0,10.0
1171,1989,9,rial,3.0,0.0,11.0
1172,1989,9,ligier,3.0,0.0,12.0
1173,1989,9,minardi,3.0,0.0,13.0
1174,1989,9,onyx,2.0,0.0,14.0
1175,1989,9,ags,1.0,0.0,15.0
1176,1989,9,larrousse,0.0,0.0,16.0
1177,1989,9,osella,0.0,0.0,17.0
1178,1989,9,coloni,0.0,0.0,18.0
1179,1989,9,zakspeed,0.0,0.0,19.0
1180,1989,9,eurobrun,0.0,0.0,20.0
1181,1989,10,mclaren,89.0,7.0,1.0
1182,1989,10,williams,38.0,1.0,2.0
1183,1989,10,ferrari,25.0,1.0,3.0
